"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
1843-07-17 15:00:00,20.56,NA,NA,NA,NA,NA,1017.95,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",skc"
1843-07-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-18 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA,NA,NA,NA
1843-07-18 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-18 15:00:00,20,NA,NA,NA,NA,NA,1012.53,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",skc"
1843-07-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-19 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1843-07-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-07-19 15:00:00,19.44,NA,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,23.89,NA,NA,NA,NA,",bkn"
1843-07-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-20,NA,NA,NA,NA,NA,NA,NA,NA,"pm","empty",NA,NA,NA,NA,NA,NA,NA,NA
1843-07-20 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
1843-07-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-07-20 15:00:00,21.67,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,",sh"
1843-07-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA
1843-07-21 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,NA,NA,NA,NA,NA
1843-07-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-21 15:00:00,18.89,NA,NA,NA,NA,NA,1002.71,NA,NA,NA,NA,NA,21.11,NA,NA,NA,NA,",skc"
1843-07-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA
1843-07-22 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-22 15:00:00,23.33,NA,NA,NA,NA,NA,1005.42,NA,NA,NA,NA,NA,27.78,NA,NA,NA,NA,",skc"
1843-07-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-23,NA,NA,NA,NA,NA,NA,NA,NA,"6pm","empty",NA,NA,NA,NA,NA,NA,NA,NA
1843-07-23 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22,NA,NA,NA,NA,",skc"
1843-07-23 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-23 15:00:00,24.44,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,31.67,NA,NA,NA,NA,",skc"
1843-07-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-07-24,NA,NA,NA,NA,NA,NA,NA,NA,"am","pm",NA,1.52,NA,NA,NA,NA,NA,NA
1843-07-24 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA
1843-07-24 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-07-24 15:00:00,19.44,NA,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,18.89,NA,NA,NA,NA,",sh"
1843-07-24 21:00:00,18.89,NA,NA,NA,NA,NA,999.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA
1843-07-25 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA
1843-07-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-25 15:00:00,18.33,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,19.44,NA,NA,NA,NA,",skc"
1843-07-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-26 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
1843-07-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-26 15:00:00,20,NA,NA,NA,NA,NA,1012.53,NA,NA,NA,NA,NA,27.22,NA,NA,NA,NA,",skc"
1843-07-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-27,NA,NA,NA,NA,NA,NA,NA,NA,"am","am",NA,NA,NA,NA,NA,NA,NA,NA
1843-07-27 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1843-07-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-07-27 15:00:00,18.33,NA,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,18.33,NA,NA,NA,NA,",ra"
1843-07-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-28,NA,NA,NA,NA,NA,NA,NA,NA,"at night",NA,NA,3.05,NA,NA,NA,NA,NA,NA
1843-07-28 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,",skc"
1843-07-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-28 15:00:00,19.44,NA,NA,NA,NA,NA,1013.55,NA,NA,NA,NA,NA,24.44,NA,NA,NA,NA,",sh"
1843-07-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA
1843-07-29 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA
1843-07-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-29 15:00:00,21.67,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",skc"
1843-07-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-07-30,NA,NA,NA,NA,NA,NA,NA,NA,"empty","am",NA,NA,NA,NA,NA,NA,NA,NA
1843-07-30 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,",ra"
1843-07-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-07-30 15:00:00,20,NA,NA,NA,NA,NA,1012.19,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",skc"
1843-07-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-07-31,NA,NA,NA,NA,NA,NA,NA,NA,"empty","am",NA,4.95,NA,NA,NA,NA,NA,NA
1843-07-31 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,",ra"
1843-07-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-07-31 15:00:00,19.44,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",bkn"
1843-07-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-01,NA,NA,NA,NA,NA,NA,NA,NA,"at night","empty",NA,1.52,NA,NA,NA,NA,NA,NA
1843-08-01 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,",bkn"
1843-08-01 09:00:00,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-01 15:00:00,20.56,NA,NA,NA,NA,NA,1012.53,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",sh"
1843-08-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-08-02,NA,NA,NA,NA,NA,NA,NA,NA,"at night","empty",NA,0.13,NA,NA,NA,NA,NA,NA
1843-08-02 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,",skc"
1843-08-02 09:00:00,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-02 15:00:00,20.56,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",sh"
1843-08-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA
1843-08-03 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA
1843-08-03 09:00:00,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-03 15:00:00,18.89,NA,NA,NA,NA,NA,1017.27,NA,NA,NA,NA,NA,22.78,NA,NA,NA,NA,",bkn"
1843-08-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-04,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA,NA,NA,NA,",gr,"
1843-08-04 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,NA,NA,NA,NA,",ts"
1843-08-04 09:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ts"
1843-08-04 15:00:00,21.67,NA,NA,NA,NA,NA,1016.93,NA,NA,NA,NA,NA,29.44,NA,NA,NA,NA,",ts"
1843-08-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ts"
1843-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,NA,NA,NA,NA,NA,NA
1843-08-05 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA
1843-08-05 09:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-05 15:00:00,21.67,NA,NA,NA,NA,NA,1025.06,NA,NA,NA,NA,NA,24.44,NA,NA,NA,NA,",skc"
1843-08-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-06 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA,NA,NA,NA
1843-08-06 09:00:00,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-06 15:00:00,21.67,NA,NA,NA,NA,NA,1020.32,NA,NA,NA,NA,NA,27.22,NA,NA,NA,NA,",skc"
1843-08-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-07 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,NA,NA,NA,NA,NA
1843-08-07 09:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-07 15:00:00,22.22,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",skc"
1843-08-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-08 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1843-08-08 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-08 15:00:00,23.33,NA,NA,NA,NA,NA,1012.19,NA,NA,NA,NA,NA,29.44,NA,NA,NA,NA,",skc"
1843-08-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-09,NA,NA,NA,NA,NA,NA,NA,NA,"am","empty",NA,NA,NA,NA,NA,NA,NA,NA
1843-08-09 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,NA,NA,NA,NA,NA
1843-08-09 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-09 15:00:00,23.33,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,27.78,NA,NA,NA,NA,",bkn"
1843-08-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA
1843-08-10 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,",skc"
1843-08-10 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-10 15:00:00,22.22,NA,NA,NA,NA,NA,1018.96,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",bkn"
1843-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-11,NA,NA,NA,NA,NA,NA,NA,NA,"before day","empty",NA,NA,NA,NA,NA,NA,NA,NA
1843-08-11 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,",ra"
1843-08-11 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-08-11 15:00:00,25,NA,NA,NA,NA,NA,1011.85,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,",bkn"
1843-08-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-12,NA,NA,NA,NA,NA,NA,NA,NA,"at night",NA,NA,4.67,NA,NA,NA,NA,NA,NA
1843-08-12 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,NA,NA,NA,NA,",skc"
1843-08-12 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-12 15:00:00,24.44,NA,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,NA,28.33,NA,NA,NA,NA,",missing"
1843-08-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",missing"
1843-08-13,NA,NA,NA,NA,NA,NA,NA,NA,"empty","3 pm",NA,0.13,NA,NA,NA,NA,NA,NA
1843-08-13 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1843-08-13 09:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-08-13 15:00:00,21.11,NA,NA,NA,NA,NA,1004.06,NA,NA,NA,NA,NA,19.44,NA,NA,NA,NA,",ra"
1843-08-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.64,NA,NA,NA,NA,NA,NA
1843-08-14 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,",skc"
1843-08-14 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-14 15:00:00,22.22,NA,NA,NA,NA,NA,1010.16,NA,NA,NA,NA,NA,25.56,NA,NA,NA,NA,",skc"
1843-08-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-15,NA,NA,NA,NA,NA,NA,NA,NA,"at night","empty",NA,NA,NA,NA,NA,NA,NA,NA
1843-08-15 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA
1843-08-15 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-15 15:00:00,23.33,NA,NA,NA,NA,NA,1007.79,NA,NA,NA,NA,NA,26.67,NA,NA,NA,NA,",skc"
1843-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-08-16,NA,NA,NA,NA,NA,NA,NA,NA,"before day","empty",NA,30.48,NA,NA,NA,NA,NA,NA
1843-08-16 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,NA
1843-08-16 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-16 15:00:00,22.22,NA,NA,NA,NA,NA,1008.47,NA,NA,NA,NA,NA,23.33,NA,NA,NA,NA,",sh"
1843-08-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA
1843-08-17 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA
1843-08-17 09:00:00,NA,NA,NA,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-17 15:00:00,22.78,NA,NA,NA,NA,NA,1012.53,NA,NA,NA,NA,NA,26.67,NA,NA,NA,NA,",skc"
1843-08-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-18 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22,NA,NA,NA,NA,NA
1843-08-18 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-18 15:00:00,22.78,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",skc"
1843-08-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-19,NA,NA,NA,NA,NA,NA,NA,NA,"empty","11 pm",NA,NA,NA,NA,NA,NA,NA,NA
1843-08-19 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA
1843-08-19 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-19 15:00:00,24.44,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,27.78,NA,NA,NA,NA,",skc"
1843-08-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-08-20,NA,NA,NA,NA,NA,NA,NA,NA,"at night","empty",NA,0.25,NA,NA,NA,NA,NA,NA
1843-08-20 06:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,",skc"
1843-08-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-20 15:00:00,25.56,NA,NA,225,NA,NA,1018.96,NA,NA,NA,NA,NA,30.56,NA,NA,NA,NA,",sh"
1843-08-20 21:00:00,24.44,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1843-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA
1843-08-21 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA
1843-08-21 09:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-21 15:00:00,21.11,NA,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,NA,23.33,NA,NA,NA,NA,",bkn"
1843-08-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,NA
1843-08-22 09:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-22 15:00:00,20.56,NA,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,NA,26.11,NA,NA,NA,NA,",bkn"
1843-08-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1843-08-23,NA,NA,NA,NA,NA,NA,NA,NA,"empty","noon",NA,NA,NA,NA,NA,NA,NA,NA
1843-08-23 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.56,NA,NA,NA,NA,NA
1843-08-23 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-08-23 15:00:00,25,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,27.78,NA,NA,NA,NA,",ra"
1843-08-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-24,NA,NA,NA,NA,NA,NA,NA,NA,"all day","empty",NA,7.75,NA,NA,NA,NA,NA,NA
1843-08-24 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
1843-08-24 09:00:00,NA,NA,NA,247.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1843-08-24 15:00:00,25,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,29.44,NA,NA,NA,NA,",ra"
1843-08-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA
1843-08-25 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.22,NA,NA,NA,NA,NA
1843-08-25 09:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-25 15:00:00,22.22,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,",skc"
1843-08-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843-08-26 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA,NA,NA,NA
1843-08-26 09:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-26 15:00:00,23.33,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,28.89,NA,NA,NA,NA,",skc"
1843-08-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1843-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
