"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
1836-06-06 14:00:00,NA,NA,NA,",SKC NA"
1836-06-06 21:00:00,180,NA,NA,NA
1836-06-06 21:00:00,NA,NA,18.89,NA
1836-06-06 21:00:00,NA,NA,NA,",SKC NA"
1836-06-07,NA,0,NA,NA
1836-06-07,NA,NA,NA,NA
1836-06-07 06:00:00,180,NA,NA,NA
1836-06-07 06:00:00,NA,NA,10,NA
1836-06-07 06:00:00,NA,NA,NA,",BKN NA"
1836-06-07 14:00:00,180,NA,NA,NA
1836-06-07 14:00:00,NA,NA,28.89,NA
1836-06-07 14:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-07 21:00:00,NA,NA,NA,NA
1836-06-08,NA,0,NA,NA
1836-06-08,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 06:00:00,NA,NA,NA,NA
1836-06-08 14:00:00,NA,NA,NA,NA
1836-06-08 14:00:00,NA,NA,30,NA
1836-06-08 14:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-08 21:00:00,NA,NA,NA,NA
1836-06-09,NA,0,NA,NA
1836-06-09,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 06:00:00,NA,NA,NA,NA
1836-06-09 14:00:00,NA,NA,NA,NA
1836-06-09 14:00:00,NA,NA,28.33,NA
1836-06-09 14:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-09 21:00:00,NA,NA,NA,NA
1836-06-10,NA,0,NA,NA
1836-06-10,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 06:00:00,NA,NA,NA,NA
1836-06-10 14:00:00,NA,NA,NA,NA
1836-06-10 14:00:00,NA,NA,26.67,NA
1836-06-10 14:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-10 21:00:00,NA,NA,NA,NA
1836-06-11,NA,13.97,NA,NA
1836-06-11,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 06:00:00,NA,NA,NA,NA
1836-06-11 14:00:00,NA,NA,NA,NA
1836-06-11 14:00:00,NA,NA,30.56,NA
1836-06-11 14:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-11 21:00:00,NA,NA,NA,NA
1836-06-12,NA,0,NA,NA
1836-06-12,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 06:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 14:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-12 21:00:00,NA,NA,NA,NA
1836-06-13,NA,0,NA,NA
1836-06-13,NA,NA,NA,NA
1836-06-13 06:00:00,NA,NA,NA,NA
1836-06-13 06:00:00,NA,NA,1.67,NA
1836-06-13 06:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 14:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-13 21:00:00,NA,NA,NA,NA
1836-06-14,NA,0,NA,NA
1836-06-14,NA,NA,NA,NA
1836-06-14 06:00:00,270,NA,NA,NA
1836-06-14 06:00:00,NA,NA,1.11,NA
1836-06-14 06:00:00,NA,NA,NA,",SKC NA"
1836-06-14 14:00:00,270,NA,NA,NA
1836-06-14 14:00:00,NA,NA,NA,NA
1836-06-14 14:00:00,NA,NA,NA,NA
1836-06-14 21:00:00,270,NA,NA,NA
1836-06-14 21:00:00,NA,NA,NA,NA
1836-06-14 21:00:00,NA,NA,NA,",BKN NA"
1836-06-15,NA,0,NA,NA
1836-06-15,NA,NA,NA,NA
1836-06-15 06:00:00,315,NA,NA,NA
1836-06-15 06:00:00,NA,NA,5.56,NA
1836-06-15 06:00:00,NA,NA,NA,",BKN NA"
1836-06-15 14:00:00,337.5,NA,NA,NA
1836-06-15 14:00:00,NA,NA,12.22,NA
1836-06-15 14:00:00,NA,NA,NA,",SKC NA"
1836-06-15 21:00:00,315,NA,NA,NA
1836-06-15 21:00:00,NA,NA,10,NA
1836-06-15 21:00:00,NA,NA,NA,",SKC NA"
1836-06-16,NA,0,NA,NA
1836-06-16,NA,NA,NA,NA
1836-06-16 06:00:00,315,NA,NA,NA
1836-06-16 06:00:00,NA,NA,10,NA
1836-06-16 06:00:00,NA,NA,NA,",BKN NA"
1836-06-16 14:00:00,315,NA,NA,NA
1836-06-16 14:00:00,NA,NA,15.56,NA
1836-06-16 14:00:00,NA,NA,NA,",BKN NA"
1836-06-16 21:00:00,315,NA,NA,NA
1836-06-16 21:00:00,NA,NA,9.44,NA
1836-06-16 21:00:00,NA,NA,NA,",RA NA"
1836-06-17,NA,12.7,NA,NA
1836-06-17,NA,NA,NA,NA
1836-06-17 06:00:00,0,NA,NA,NA
1836-06-17 06:00:00,NA,NA,10,NA
1836-06-17 06:00:00,NA,NA,NA,",BKN NA"
1836-06-17 14:00:00,0,NA,NA,NA
1836-06-17 14:00:00,NA,NA,17.78,NA
1836-06-17 14:00:00,NA,NA,NA,",SKC NA"
1836-06-17 21:00:00,0,NA,NA,NA
1836-06-17 21:00:00,NA,NA,8.89,NA
1836-06-17 21:00:00,NA,NA,NA,",SKC NA"
1836-06-18,NA,0,NA,NA
1836-06-18,NA,NA,NA,NA
1836-06-18 06:00:00,0,NA,NA,NA
1836-06-18 06:00:00,NA,NA,11.11,NA
1836-06-18 06:00:00,NA,NA,NA,",BKN NA"
1836-06-18 14:00:00,225,NA,NA,NA
1836-06-18 14:00:00,NA,NA,11.67,NA
1836-06-18 14:00:00,NA,NA,NA,",RA NA"
1836-06-18 21:00:00,180,NA,NA,NA
1836-06-18 21:00:00,NA,NA,11.11,NA
1836-06-18 21:00:00,NA,NA,NA,",RA NA"
1836-06-19,NA,0,NA,NA
1836-06-19,NA,NA,NA,NA
1836-06-19 06:00:00,180,NA,NA,NA
1836-06-19 06:00:00,NA,NA,11.11,NA
1836-06-19 06:00:00,NA,NA,NA,",BKN NA"
1836-06-19 14:00:00,315,NA,NA,NA
1836-06-19 14:00:00,NA,NA,15.56,NA
1836-06-19 14:00:00,NA,NA,NA,",BKN NA"
1836-06-19 21:00:00,0,NA,NA,NA
1836-06-19 21:00:00,NA,NA,10,NA
1836-06-19 21:00:00,NA,NA,NA,",BKN NA"
1836-06-20,NA,0,NA,NA
1836-06-20,NA,NA,NA,NA
1836-06-20 06:00:00,0,NA,NA,NA
1836-06-20 06:00:00,NA,NA,3.89,NA
1836-06-20 06:00:00,NA,NA,NA,",FG NA"
1836-06-20 14:00:00,180,NA,NA,NA
1836-06-20 14:00:00,NA,NA,24.44,NA
1836-06-20 14:00:00,NA,NA,NA,",BKN NA"
1836-06-20 21:00:00,180,NA,NA,NA
1836-06-20 21:00:00,NA,NA,10,NA
1836-06-20 21:00:00,NA,NA,NA,",BKN NA"
1836-06-21,NA,14.22,NA,NA
1836-06-21,NA,NA,NA,NA
1836-06-21 06:00:00,180,NA,NA,NA
1836-06-21 06:00:00,NA,NA,8.89,NA
1836-06-21 06:00:00,NA,NA,NA,",RA NA"
1836-06-21 14:00:00,135,NA,NA,NA
1836-06-21 14:00:00,NA,NA,10,NA
1836-06-21 14:00:00,NA,NA,NA,",RA NA"
1836-06-21 21:00:00,135,NA,NA,NA
1836-06-21 21:00:00,NA,NA,7.78,NA
1836-06-21 21:00:00,NA,NA,NA,",RA NA"
1836-06-22,NA,0,NA,NA
1836-06-22,NA,NA,NA,NA
1836-06-22 06:00:00,135,NA,NA,NA
1836-06-22 06:00:00,NA,NA,4.44,NA
1836-06-22 06:00:00,NA,NA,NA,",BKN NA"
1836-06-22 14:00:00,135,NA,NA,NA
1836-06-22 14:00:00,NA,NA,15.56,NA
1836-06-22 14:00:00,NA,NA,NA,",BKN NA"
1836-06-22 21:00:00,135,NA,NA,NA
1836-06-22 21:00:00,NA,NA,6.67,NA
1836-06-22 21:00:00,NA,NA,NA,",SKC NA"
1836-06-23,NA,0,NA,NA
1836-06-23,NA,NA,NA,NA
1836-06-23 06:00:00,90,NA,NA,NA
1836-06-23 06:00:00,NA,NA,4.44,NA
1836-06-23 06:00:00,NA,NA,NA,",FG NA"
1836-06-23 14:00:00,135,NA,NA,NA
1836-06-23 14:00:00,NA,NA,20.56,NA
1836-06-23 14:00:00,NA,NA,NA,",SKC NA"
1836-06-23 21:00:00,90,NA,NA,NA
1836-06-23 21:00:00,NA,NA,10,NA
1836-06-23 21:00:00,NA,NA,NA,",SKC NA"
1836-06-24,NA,0,NA,NA
1836-06-24,NA,NA,NA,NA
1836-06-24 06:00:00,180,NA,NA,NA
1836-06-24 06:00:00,NA,NA,3.33,NA
1836-06-24 06:00:00,NA,NA,NA,",FG NA"
1836-06-24 14:00:00,180,NA,NA,NA
1836-06-24 14:00:00,NA,NA,26.67,NA
1836-06-24 14:00:00,NA,NA,NA,",SKC NA"
1836-06-24 21:00:00,180,NA,NA,NA
1836-06-24 21:00:00,NA,NA,10,NA
1836-06-24 21:00:00,NA,NA,NA,",SKC NA"
1836-06-25,NA,0,NA,NA
1836-06-25,NA,NA,NA,NA
1836-06-25 06:00:00,135,NA,NA,NA
1836-06-25 06:00:00,NA,NA,9.44,NA
1836-06-25 06:00:00,NA,NA,NA,",BKN NA"
1836-06-25 14:00:00,135,NA,NA,NA
1836-06-25 14:00:00,NA,NA,25.56,NA
1836-06-25 14:00:00,NA,NA,NA,",SKC NA"
1836-06-25 21:00:00,180,NA,NA,NA
1836-06-25 21:00:00,NA,NA,14.44,NA
1836-06-25 21:00:00,NA,NA,NA,",BKN NA"
1836-06-26,NA,0,NA,NA
1836-06-26,NA,NA,NA,NA
1836-06-26 06:00:00,180,NA,NA,NA
1836-06-26 06:00:00,NA,NA,10,NA
1836-06-26 06:00:00,NA,NA,NA,",SKC NA"
1836-06-26 14:00:00,180,NA,NA,NA
1836-06-26 14:00:00,NA,NA,26.67,NA
1836-06-26 14:00:00,NA,NA,NA,",SKC NA"
1836-06-26 21:00:00,180,NA,NA,NA
1836-06-26 21:00:00,NA,NA,12.22,NA
1836-06-26 21:00:00,NA,NA,NA,",SKC NA"
1836-06-27,NA,0,NA,NA
1836-06-27,NA,NA,NA,NA
1836-06-27 06:00:00,180,NA,NA,NA
1836-06-27 06:00:00,NA,NA,4.44,NA
1836-06-27 06:00:00,NA,NA,NA,",SKC NA"
1836-06-27 14:00:00,180,NA,NA,NA
1836-06-27 14:00:00,NA,NA,27.78,NA
1836-06-27 14:00:00,NA,NA,NA,",SKC NA"
1836-06-27 21:00:00,180,NA,NA,NA
1836-06-27 21:00:00,NA,NA,18.89,NA
1836-06-27 21:00:00,NA,NA,NA,",SKC NA"
1836-06-28,NA,0,NA,NA
1836-06-28,NA,NA,NA,NA
1836-06-28 06:00:00,180,NA,NA,NA
1836-06-28 06:00:00,NA,NA,16.67,NA
1836-06-28 06:00:00,NA,NA,NA,",SKC NA"
1836-06-28 14:00:00,180,NA,NA,NA
1836-06-28 14:00:00,NA,NA,28.89,NA
1836-06-28 14:00:00,NA,NA,NA,",SKC NA"
1836-06-28 21:00:00,180,NA,NA,NA
1836-06-28 21:00:00,NA,NA,17.78,NA
1836-06-28 21:00:00,NA,NA,NA,",SKC NA"
1836-06-29,NA,0,NA,NA
1836-06-29,NA,NA,NA,NA
1836-06-29 06:00:00,225,NA,NA,NA
1836-06-29 06:00:00,NA,NA,16.67,NA
1836-06-29 06:00:00,NA,NA,NA,",SKC NA"
1836-06-29 14:00:00,225,NA,NA,NA
1836-06-29 14:00:00,NA,NA,28.89,NA
1836-06-29 14:00:00,NA,NA,NA,",SKC NA"
1836-06-29 21:00:00,225,NA,NA,NA
1836-06-29 21:00:00,NA,NA,18.89,NA
1836-06-29 21:00:00,NA,NA,NA,",SKC NA"
1836-06-30,NA,0,NA,NA
1836-06-30,NA,NA,NA,NA
1836-06-30 06:00:00,180,NA,NA,NA
1836-06-30 06:00:00,NA,NA,12.22,NA
1836-06-30 06:00:00,NA,NA,NA,",BKN NA"
1836-06-30 14:00:00,180,NA,NA,NA
1836-06-30 14:00:00,NA,NA,31.11,NA
1836-06-30 14:00:00,NA,NA,NA,",SKC NA"
1836-06-30 21:00:00,180,NA,NA,NA
1836-06-30 21:00:00,NA,NA,15.56,NA
1836-06-30 21:00:00,NA,NA,NA,",BKN NA"
1836-07-01,NA,0,NA,NA
1836-07-01,NA,NA,NA,NA
1836-07-01 06:00:00,180,NA,NA,NA
1836-07-01 06:00:00,NA,NA,15.56,NA
1836-07-01 06:00:00,NA,NA,NA,",BKN NA"
1836-07-01 14:00:00,180,NA,NA,NA
1836-07-01 14:00:00,NA,NA,33.33,NA
1836-07-01 14:00:00,NA,NA,NA,",SKC NA"
1836-07-01 21:00:00,180,NA,NA,NA
1836-07-01 21:00:00,NA,NA,32.22,NA
1836-07-01 21:00:00,NA,NA,NA,",SKC NA"
1836-07-02,NA,0,NA,NA
1836-07-02,NA,NA,NA,NA
1836-07-02 06:00:00,180,NA,NA,NA
1836-07-02 06:00:00,NA,NA,15.56,NA
1836-07-02 06:00:00,NA,NA,NA,",SKC NA"
1836-07-02 14:00:00,225,NA,NA,NA
1836-07-02 14:00:00,NA,NA,35,NA
1836-07-02 14:00:00,NA,NA,NA,",SKC NA"
1836-07-02 21:00:00,225,NA,NA,NA
1836-07-02 21:00:00,NA,NA,23.33,NA
1836-07-02 21:00:00,NA,NA,NA,",SKC NA"
1836-07-03,NA,0,NA,NA
1836-07-03,NA,NA,NA,NA
1836-07-03 06:00:00,225,NA,NA,NA
1836-07-03 06:00:00,NA,NA,15,NA
1836-07-03 06:00:00,NA,NA,NA,",SKC NA"
1836-07-03 14:00:00,225,NA,NA,NA
1836-07-03 14:00:00,NA,NA,28.89,NA
1836-07-03 14:00:00,NA,NA,NA,",SKC NA"
1836-07-03 21:00:00,225,NA,NA,NA
1836-07-03 21:00:00,NA,NA,21.11,NA
1836-07-03 21:00:00,NA,NA,NA,",SKC NA"
1836-07-04,NA,0,NA,NA
1836-07-04,NA,NA,NA,NA
1836-07-04 06:00:00,225,NA,NA,NA
1836-07-04 06:00:00,NA,NA,17.22,NA
1836-07-04 06:00:00,NA,NA,NA,",SKC NA"
1836-07-04 14:00:00,180,NA,NA,NA
1836-07-04 14:00:00,NA,NA,33.33,NA
1836-07-04 14:00:00,NA,NA,NA,",SKC NA"
1836-07-04 21:00:00,180,NA,NA,NA
1836-07-04 21:00:00,NA,NA,21.11,NA
1836-07-04 21:00:00,NA,NA,NA,",SKC NA"
1836-07-05,NA,2.03,NA,NA
1836-07-05,NA,NA,NA,NA
1836-07-05 06:00:00,225,NA,NA,NA
1836-07-05 06:00:00,NA,NA,17.78,NA
1836-07-05 06:00:00,NA,NA,NA,",SKC NA"
1836-07-05 14:00:00,225,NA,NA,NA
1836-07-05 14:00:00,NA,NA,31.11,NA
1836-07-05 14:00:00,NA,NA,NA,",RA NA"
1836-07-05 21:00:00,180,NA,NA,NA
1836-07-05 21:00:00,NA,NA,20,NA
1836-07-05 21:00:00,NA,NA,NA,",SKC NA"
1836-07-06,NA,0,NA,NA
1836-07-06,NA,NA,NA,NA
1836-07-06 06:00:00,180,NA,NA,NA
1836-07-06 06:00:00,NA,NA,13.33,NA
1836-07-06 06:00:00,NA,NA,NA,",BKN NA"
1836-07-06 14:00:00,180,NA,NA,NA
1836-07-06 14:00:00,NA,NA,22.22,NA
1836-07-06 14:00:00,NA,NA,NA,",BKN NA"
1836-07-06 21:00:00,180,NA,NA,NA
1836-07-06 21:00:00,NA,NA,15.56,NA
1836-07-06 21:00:00,NA,NA,NA,",BKN NA"
1836-07-07,NA,0,NA,NA
1836-07-07,NA,NA,NA,NA
1836-07-07 06:00:00,180,NA,NA,NA
1836-07-07 06:00:00,NA,NA,14.44,NA
1836-07-07 06:00:00,NA,NA,NA,",SKC NA"
1836-07-07 14:00:00,180,NA,NA,NA
1836-07-07 14:00:00,NA,NA,28.89,NA
1836-07-07 14:00:00,NA,NA,NA,",SKC NA"
1836-07-07 21:00:00,180,NA,NA,NA
1836-07-07 21:00:00,NA,NA,17.78,NA
1836-07-07 21:00:00,NA,NA,NA,",SKC NA"
1836-07-08,NA,0,NA,NA
1836-07-08,NA,NA,NA,NA
1836-07-08 06:00:00,180,NA,NA,NA
1836-07-08 06:00:00,NA,NA,15.56,NA
1836-07-08 06:00:00,NA,NA,NA,",SKC NA"
1836-07-08 14:00:00,225,NA,NA,NA
1836-07-08 14:00:00,NA,NA,34.44,NA
1836-07-08 14:00:00,NA,NA,NA,",SKC NA"
1836-07-08 21:00:00,225,NA,NA,NA
1836-07-08 21:00:00,NA,NA,15.56,NA
1836-07-08 21:00:00,NA,NA,NA,",SKC NA"
1836-07-09,NA,0,NA,NA
1836-07-09,NA,NA,NA,NA
1836-07-09 06:00:00,225,NA,NA,NA
1836-07-09 06:00:00,NA,NA,16.67,NA
1836-07-09 06:00:00,NA,NA,NA,",SKC NA"
1836-07-09 14:00:00,225,NA,NA,NA
1836-07-09 14:00:00,NA,NA,35.56,NA
1836-07-09 14:00:00,NA,NA,NA,",SKC NA"
1836-07-09 21:00:00,225,NA,NA,NA
1836-07-09 21:00:00,NA,NA,21.11,NA
1836-07-09 21:00:00,NA,NA,NA,",RA NA"
1836-07-10,NA,0,NA,NA
1836-07-10,NA,NA,NA,NA
1836-07-10 06:00:00,225,NA,NA,NA
1836-07-10 06:00:00,NA,NA,18.89,NA
1836-07-10 06:00:00,NA,NA,NA,",BKN NA"
1836-07-10 14:00:00,225,NA,NA,NA
1836-07-10 14:00:00,NA,NA,30,NA
1836-07-10 14:00:00,NA,NA,NA,",SKC NA"
1836-07-10 21:00:00,270,NA,NA,NA
1836-07-10 21:00:00,NA,NA,15.56,NA
1836-07-10 21:00:00,NA,NA,NA,",SKC NA"
1836-07-11,NA,18.29,NA,NA
1836-07-11,NA,NA,NA,NA
1836-07-11 06:00:00,270,NA,NA,NA
1836-07-11 06:00:00,NA,NA,14.44,NA
1836-07-11 06:00:00,NA,NA,NA,",SKC NA"
1836-07-11 14:00:00,270,NA,NA,NA
1836-07-11 14:00:00,NA,NA,25.56,NA
1836-07-11 14:00:00,NA,NA,NA,",SKC NA"
1836-07-11 21:00:00,270,NA,NA,NA
1836-07-11 21:00:00,NA,NA,15.56,NA
1836-07-11 21:00:00,NA,NA,NA,",SKC NA"
1836-07-12,NA,0,NA,NA
1836-07-12,NA,NA,NA,NA
1836-07-12 06:00:00,180,NA,NA,NA
1836-07-12 06:00:00,NA,NA,10,NA
1836-07-12 06:00:00,NA,NA,NA,",SKC NA"
1836-07-12 14:00:00,180,NA,NA,NA
1836-07-12 14:00:00,NA,NA,31.11,NA
1836-07-12 14:00:00,NA,NA,NA,NA
1836-07-12 21:00:00,180,NA,NA,NA
1836-07-12 21:00:00,NA,NA,18.89,NA
1836-07-12 21:00:00,NA,NA,NA,",SKC NA"
1836-07-13,NA,0,NA,NA
1836-07-13,NA,NA,NA,NA
1836-07-13 06:00:00,180,NA,NA,NA
1836-07-13 06:00:00,NA,NA,16.11,NA
1836-07-13 06:00:00,NA,NA,NA,",SKC NA"
1836-07-13 14:00:00,180,NA,NA,NA
1836-07-13 14:00:00,NA,NA,31.11,NA
1836-07-13 14:00:00,NA,NA,NA,",SKC NA"
1836-07-13 21:00:00,180,NA,NA,NA
1836-07-13 21:00:00,NA,NA,17.78,NA
1836-07-13 21:00:00,NA,NA,NA,",SKC NA"
1836-07-14,NA,0,NA,NA
1836-07-14,NA,NA,NA,NA
1836-07-14 06:00:00,315,NA,NA,NA
1836-07-14 06:00:00,NA,NA,16.67,NA
1836-07-14 06:00:00,NA,NA,NA,",BKN NA"
1836-07-14 14:00:00,315,NA,NA,NA
1836-07-14 14:00:00,NA,NA,22.22,NA
1836-07-14 14:00:00,NA,NA,NA,",BKN NA"
1836-07-14 21:00:00,315,NA,NA,NA
1836-07-14 21:00:00,NA,NA,14.44,NA
1836-07-14 21:00:00,NA,NA,NA,",BKN NA"
1836-07-15,NA,6.6,NA,NA
1836-07-15,NA,NA,NA,NA
1836-07-15 06:00:00,315,NA,NA,NA
1836-07-15 06:00:00,NA,NA,8.89,NA
1836-07-15 06:00:00,NA,NA,NA,",FG NA"
1836-07-15 14:00:00,315,NA,NA,NA
1836-07-15 14:00:00,NA,NA,23.33,NA
1836-07-15 14:00:00,NA,NA,NA,",SKC NA"
1836-07-15 21:00:00,315,NA,NA,NA
1836-07-15 21:00:00,NA,NA,15.56,NA
1836-07-15 21:00:00,NA,NA,NA,",SKC NA"
1836-07-16,NA,0,NA,NA
1836-07-16,NA,NA,NA,NA
1836-07-16 06:00:00,45,NA,NA,NA
1836-07-16 06:00:00,NA,NA,5.56,NA
1836-07-16 06:00:00,NA,NA,NA,",FG NA"
1836-07-16 14:00:00,45,NA,NA,NA
1836-07-16 14:00:00,NA,NA,21.11,NA
1836-07-16 14:00:00,NA,NA,NA,",SKC NA"
1836-07-16 21:00:00,45,NA,NA,NA
1836-07-16 21:00:00,NA,NA,14.44,NA
1836-07-16 21:00:00,NA,NA,NA,",SKC NA"
1836-07-17,NA,0,NA,NA
1836-07-17,NA,NA,NA,NA
1836-07-17 06:00:00,45,NA,NA,NA
1836-07-17 06:00:00,NA,NA,5,NA
1836-07-17 06:00:00,NA,NA,NA,",FG NA"
1836-07-17 14:00:00,45,NA,NA,NA
1836-07-17 14:00:00,NA,NA,24.44,NA
1836-07-17 14:00:00,NA,NA,NA,",SKC NA"
1836-07-17 21:00:00,90,NA,NA,NA
1836-07-17 21:00:00,NA,NA,15.56,NA
1836-07-17 21:00:00,NA,NA,NA,",SKC NA"
1836-07-18,NA,0,NA,NA
1836-07-18,NA,NA,NA,NA
1836-07-18 06:00:00,45,NA,NA,NA
1836-07-18 06:00:00,NA,NA,5.56,NA
1836-07-18 06:00:00,NA,NA,NA,",FG NA"
1836-07-18 14:00:00,90,NA,NA,NA
1836-07-18 14:00:00,NA,NA,25.56,NA
1836-07-18 14:00:00,NA,NA,NA,",SKC NA"
1836-07-18 21:00:00,90,NA,NA,NA
1836-07-18 21:00:00,NA,NA,18.89,NA
1836-07-18 21:00:00,NA,NA,NA,",SKC NA"
1836-07-19,NA,0,NA,NA
1836-07-19,NA,NA,NA,NA
1836-07-19 06:00:00,45,NA,NA,NA
1836-07-19 06:00:00,NA,NA,8.33,NA
1836-07-19 06:00:00,NA,NA,NA,",BKN NA"
1836-07-19 14:00:00,270,NA,NA,NA
1836-07-19 14:00:00,NA,NA,31.11,NA
1836-07-19 14:00:00,NA,NA,NA,",BKN NA"
1836-07-19 21:00:00,270,NA,NA,NA
1836-07-19 21:00:00,NA,NA,20,NA
1836-07-19 21:00:00,NA,NA,NA,",BKN NA"
